<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.24	20:00:00	1.09404	1.09484	1.09399	1.09476	819	0	8
2023.11.24	21:00:00	1.09476	1.09477	1.09382	1.09458	2316	0	8
2023.11.24	22:00:00	1.09458	1.09477	1.09395	1.09445	3271	0	8
2023.11.24	23:00:00	1.09444	1.09454	1.09298	1.09348	1394	0	9
2023.11.27	00:00:00	1.09386	1.09452	1.09386	1.09443	332	0	23
2023.11.27	01:00:00	1.09443	1.09475	1.09385	1.09398	1291	0	8
2023.11.27	02:00:00	1.09399	1.09406	1.09284	1.09287	2637	0	8
2023.11.27	03:00:00	1.09287	1.09497	1.09267	1.09467	3555	0	8
2023.11.27	04:00:00	1.09467	1.09472	1.09378	1.09429	2465	0	8
2023.11.27	05:00:00	1.09429	1.09459	1.09392	1.09454	1649	0	8
2023.11.27	06:00:00	1.09454	1.09497	1.09418	1.09474	1529	0	8
2023.11.27	07:00:00	1.09474	1.09505	1.09442	1.09494	1515	0	8
2023.11.27	08:00:00	1.09494	1.09561	1.09479	1.09501	1971	0	8
2023.11.27	09:00:00	1.09502	1.09592	1.09454	1.09475	3391	0	8
2023.11.27	10:00:00	1.09474	1.09521	1.09392	1.09429	4710	0	8
2023.11.27	11:00:00	1.09428	1.09522	1.09409	1.09485	3772	0	8
2023.11.27	12:00:00	1.09484	1.09565	1.09455	1.09546	3560	0	8
2023.11.27	13:00:00	1.09546	1.09556	1.09457	1.09536	3065	0	8
2023.11.27	14:00:00	1.09536	1.09551	1.09457	1.09497	3530	0	8
2023.11.27	15:00:00	1.09498	1.09552	1.09434	1.09439	6532	0	8
2023.11.27	16:00:00	1.09436	1.09449	1.09253	1.09279	7319	0	8
2023.11.27	17:00:00	1.09278	1.09392	1.09251	1.09326	8299	0	8
2023.11.27	18:00:00	1.09326	1.09378	1.09276	1.09364	5962	0	8
2023.11.27	19:00:00	1.09364	1.09383	1.09294	1.09344	3767	0	8
2023.11.27	20:00:00	1.09344	1.09424	1.09322	1.09419	3415	0	8
2023.11.27	21:00:00	1.09419	1.09566	1.09419	1.09561	2543	0	8
2023.11.27	22:00:00	1.09561	1.09575	1.09506	1.09570	2530	0	8
2023.11.27	23:00:00	1.09570	1.09570	1.09520	1.09539	942	0	8
2023.11.28	00:00:00	1.09537	1.09564	1.09465	1.09537	310	0	21
2023.11.28	01:00:00	1.09537	1.09591	1.09536	1.09590	702	0	8
2023.11.28	02:00:00	1.09590	1.09615	1.09553	1.09580	2105	0	8
2023.11.28	03:00:00	1.09580	1.09618	1.09541	1.09577	2358	0	8
2023.11.28	04:00:00	1.09576	1.09629	1.09533	1.09576	1821	0	8
2023.11.28	05:00:00	1.09576	1.09592	1.09544	1.09549	1338	0	8
2023.11.28	06:00:00	1.09550	1.09553	1.09521	1.09524	886	0	8
2023.11.28	07:00:00	1.09524	1.09534	1.09499	1.09511	1287	0	8
2023.11.28	08:00:00	1.09511	1.09522	1.09459	1.09468	1800	0	8
2023.11.28	09:00:00	1.09468	1.09475	1.09344	1.09358	3702	0	8
2023.11.28	10:00:00	1.09358	1.09501	1.09358	1.09475	5393	0	8
2023.11.28	11:00:00	1.09476	1.09551	1.09468	1.09537	4757	0	8
2023.11.28	12:00:00	1.09537	1.09568	1.09464	1.09521	4368	0	8
2023.11.28	13:00:00	1.09521	1.09575	1.09487	1.09498	2873	0	8
2023.11.28	14:00:00	1.09498	1.09626	1.09472	1.09506	4295	0	8
2023.11.28	15:00:00	1.09506	1.09739	1.09453	1.09721	6540	0	8
2023.11.28	16:00:00	1.09722	1.09848	1.09641	1.09789	9076	0	8
2023.11.28	17:00:00	1.09787	1.10020	1.09680	1.09808	11909	0	8
2023.11.28	18:00:00	1.09809	1.10058	1.09774	1.10052	8740	0	8
2023.11.28	19:00:00	1.10052	1.10089	1.09852	1.09868	6016	0	8
2023.11.28	20:00:00	1.09872	1.09881	1.09731	1.09811	5367	0	8
2023.11.28	21:00:00	1.09810	1.09936	1.09810	1.09910	3182	0	8
2023.11.28	22:00:00	1.09910	1.09912	1.09758	1.09879	3345	0	8
2023.11.28	23:00:00	1.09879	1.09947	1.09859	1.09944	1114	0	8
2023.11.29	00:00:00	1.09937	1.09948	1.09904	1.09928	210	0	21
2023.11.29	01:00:00	1.09928	1.10058	1.09928	1.10040	1553	0	8
2023.11.29	02:00:00	1.10044	1.10077	1.09975	1.10059	2555	0	8
2023.11.29	03:00:00	1.10059	1.10172	1.10049	1.10059	4498	0	8
2023.11.29	04:00:00	1.10059	1.10085	1.09977	1.10064	2543	0	8
2023.11.29	05:00:00	1.10064	1.10077	1.09982	1.09984	2008	0	8
2023.11.29	06:00:00	1.09984	1.10034	1.09966	1.10024	1629	0	8
2023.11.29	07:00:00	1.10024	1.10043	1.09979	1.10019	2153	0	8
2023.11.29	08:00:00	1.10019	1.10046	1.09960	1.10007	3892	0	8
2023.11.29	09:00:00	1.10008	1.10008	1.09819	1.09821	5233	0	8
2023.11.29	10:00:00	1.09803	1.09982	1.09755	1.09898	6833	0	8
2023.11.29	11:00:00	1.09895	1.09906	1.09718	1.09745	5445	0	8
2023.11.29	12:00:00	1.09745	1.09778	1.09689	1.09765	4678	0	8
2023.11.29	13:00:00	1.09766	1.09849	1.09713	1.09847	4193	0	8
2023.11.29	14:00:00	1.09847	1.09885	1.09790	1.09852	4645	0	8
2023.11.29	15:00:00	1.09856	1.09949	1.09717	1.09727	11821	0	8
2023.11.29	16:00:00	1.09727	1.09906	1.09618	1.09767	10438	0	8
2023.11.29	17:00:00	1.09768	1.09909	1.09600	1.09746	10792	0	8
2023.11.29	18:00:00	1.09746	1.09777	1.09616	1.09683	6236	0	8
2023.11.29	19:00:00	1.09683	1.09783	1.09659	1.09759	4075	0	8
2023.11.29	20:00:00	1.09759	1.09855	1.09723	1.09845	3439	0	8
2023.11.29	21:00:00	1.09845	1.09948	1.09770	1.09830	4018	0	8
2023.11.29	22:00:00	1.09829	1.09838	1.09711	1.09723	3223	0	8
2023.11.29	23:00:00	1.09726	1.09748	1.09681	1.09691	992	0	8
2023.11.30	00:00:00	1.09690	1.09714	1.09677	1.09712	360	0	21
2023.11.30	01:00:00	1.09710	1.09741	1.09699	1.09731	773	0	8
2023.11.30	02:00:00	1.09732	1.09840	1.09720	1.09825	1571	0	8
2023.11.30	03:00:00	1.09825	1.09825	1.09685	1.09694	2896	0	8
2023.11.30	04:00:00	1.09694	1.09779	1.09670	1.09764	2446	0	8
2023.11.30	05:00:00	1.09765	1.09772	1.09730	1.09744	1431	0	8
2023.11.30	06:00:00	1.09743	1.09762	1.09683	1.09687	1098	0	8
2023.11.30	07:00:00	1.09688	1.09730	1.09651	1.09719	2158	0	8
2023.11.30	08:00:00	1.09720	1.09818	1.09719	1.09788	2255	0	8
2023.11.30	09:00:00	1.09786	1.09787	1.09400	1.09516	5312	0	8
2023.11.30	10:00:00	1.09515	1.09593	1.09203	1.09232	7063	0	8
2023.11.30	11:00:00	1.09231	1.09389	1.09200	1.09248	6481	0	8
2023.11.30	12:00:00	1.09247	1.09302	1.09095	1.09180	5106	0	8
2023.11.30	13:00:00	1.09180	1.09194	1.09090	1.09157	4234	0	8
2023.11.30	14:00:00	1.09158	1.09317	1.09110	1.09257	4151	0	8
2023.11.30	15:00:00	1.09258	1.09498	1.09139	1.09160	11166	0	8
2023.11.30	16:00:00	1.09161	1.09225	1.08924	1.09085	13125	0	8
2023.11.30	17:00:00	1.09085	1.09183	1.08941	1.09109	12830	0	8
2023.11.30	18:00:00	1.09112	1.09171	1.09016	1.09066	10311	0	8
2023.11.30	19:00:00	1.09067	1.09122	1.08880	1.08899	5171	0	8
2023.11.30	20:00:00	1.08900	1.08998	1.08835	1.08895	3829	0	8
2023.11.30	21:00:00	1.08895	1.08948	1.08848	1.08901	4034	0	8
2023.11.30	22:00:00	1.08900	1.08919	1.08794	1.08850	3760	0	8
2023.11.30	23:00:00	1.08845	1.08913	1.08838	1.08877	1310	0	8
2023.12.01	00:00:00	1.08865	1.08910	1.08828	1.08907	1329	0	27
2023.12.01	01:00:00	1.08909	1.08946	1.08891	1.08917	1455	0	8
2023.12.01	02:00:00	1.08916	1.09031	1.08916	1.09016	1918	0	8
2023.12.01	03:00:00	1.09014	1.09102	1.09013	1.09068	3473	0	8
2023.12.01	04:00:00	1.09068	1.09127	1.09062	1.09076	2096	0	8
2023.12.01	05:00:00	1.09077	1.09094	1.08996	1.09006	2008	0	8
2023.12.01	06:00:00	1.09006	1.09066	1.08982	1.09065	1203	0	8
2023.12.01	07:00:00	1.09064	1.09122	1.09049	1.09107	2164	0	8
2023.12.01	08:00:00	1.09107	1.09117	1.09062	1.09084	2542	0	8
2023.12.01	09:00:00	1.09084	1.09119	1.08944	1.08947	4434	0	8
2023.12.01	10:00:00	1.08951	1.09029	1.08860	1.08927	7095	0	8
2023.12.01	11:00:00	1.08928	1.09047	1.08896	1.08979	5948	0	8
2023.12.01	12:00:00	1.08978	1.09038	1.08852	1.08907	3743	0	8
2023.12.01	13:00:00	1.08905	1.08973	1.08826	1.08973	4526	0	8
2023.12.01	14:00:00	1.08973	1.09010	1.08755	1.08765	4765	0	8
2023.12.01	15:00:00	1.08765	1.08847	1.08663	1.08674	7448	0	8
2023.12.01	16:00:00	1.08674	1.08703	1.08414	1.08526	7869	0	8
2023.12.01	17:00:00	1.08523	1.08664	1.08326	1.08378	13719	0	8
2023.12.01	18:00:00	1.08377	1.08855	1.08287	1.08771	14816	0	8
2023.12.01	19:00:00	1.08771	1.08842	1.08716	1.08816	7526	0	8
2023.12.01	20:00:00	1.08817	1.08928	1.08784	1.08890	5780	0	8
2023.12.01	21:00:00	1.08890	1.08926	1.08700	1.08721	4044	0	8
2023.12.01	22:00:00	1.08721	1.08798	1.08708	1.08794	3104	0	8
2023.12.01	23:00:00	1.08794	1.08835	1.08767	1.08782	1544	0	8
2023.12.04	00:00:00	1.08771	1.08893	1.08761	1.08820	398	0	30
2023.12.04	01:00:00	1.08820	1.08950	1.08778	1.08858	4296	0	8
2023.12.04	02:00:00	1.08858	1.08866	1.08701	1.08715	4875	0	8
2023.12.04	03:00:00	1.08716	1.08773	1.08664	1.08731	5436	0	8
2023.12.04	04:00:00	1.08731	1.08843	1.08700	1.08825	2849	0	8
2023.12.04	05:00:00	1.08825	1.08861	1.08801	1.08801	2631	0	8
2023.12.04	06:00:00	1.08801	1.08805	1.08700	1.08715	1923	0	8
2023.12.04	07:00:00	1.08715	1.08727	1.08683	1.08693	1974	0	8
2023.12.04	08:00:00	1.08693	1.08765	1.08669	1.08687	2916	0	8
2023.12.04	09:00:00	1.08686	1.08690	1.08498	1.08539	5349	0	8
2023.12.04	10:00:00	1.08540	1.08730	1.08540	1.08639	8390	0	8
2023.12.04	11:00:00	1.08638	1.08808	1.08626	1.08747	5797	0	8
2023.12.04	12:00:00	1.08747	1.08758	1.08588	1.08682	4405	0	8
2023.12.04	13:00:00	1.08682	1.08789	1.08675	1.08691	4116	0	8
2023.12.04	14:00:00	1.08690	1.08724	1.08593	1.08691	5099	0	8
2023.12.04	15:00:00	1.08691	1.08759	1.08534	1.08545	8111	0	8
2023.12.04	16:00:00	1.08545	1.08551	1.08196	1.08397	11046	0	8
2023.12.04	17:00:00	1.08400	1.08436	1.08040	1.08148	12345	0	8
2023.12.04	18:00:00	1.08148	1.08249	1.08116	1.08230	7651	0	8
2023.12.04	19:00:00	1.08231	1.08269	1.08176	1.08255	4763	0	8
2023.12.04	20:00:00	1.08256	1.08266	1.08151	1.08167	3811	0	8
2023.12.04	21:00:00	1.08167	1.08291	1.08160	1.08278	3263	0	8
2023.12.04	22:00:00	1.08277	1.08355	1.08277	1.08340	3482	0	8
2023.12.04	23:00:00	1.08340	1.08370	1.08332	1.08356	1051	0	8
2023.12.05	00:00:00	1.08341	1.08348	1.08291	1.08348	233	0	22
2023.12.05	01:00:00	1.08346	1.08377	1.08338	1.08372	680	0	8
2023.12.05	02:00:00	1.08372	1.08462	1.08363	1.08434	2254	0	8
2023.12.05	03:00:00	1.08434	1.08444	1.08345	1.08393	3540	0	8
2023.12.05	04:00:00	1.08393	1.08428	1.08347	1.08366	2277	0	8
2023.12.05	05:00:00	1.08366	1.08432	1.08362	1.08403	2429	0	8
2023.12.05	06:00:00	1.08402	1.08445	1.08393	1.08441	1367	0	8
2023.12.05	07:00:00	1.08440	1.08474	1.08398	1.08473	1726	0	8
2023.12.05	08:00:00	1.08473	1.08474	1.08317	1.08339	3036	0	8
2023.12.05	09:00:00	1.08337	1.08337	1.08040	1.08071	6246	0	8
2023.12.05	10:00:00	1.08072	1.08343	1.08059	1.08340	8022	0	8
2023.12.05	11:00:00	1.08340	1.08426	1.08305	1.08319	6131	0	8
2023.12.05	12:00:00	1.08318	1.08397	1.08295	1.08323	4425	0	8
2023.12.05	13:00:00	1.08325	1.08365	1.08151	1.08187	4358	0	8
2023.12.05	14:00:00	1.08187	1.08216	1.08123	1.08140	4614	0	8
2023.12.05	15:00:00	1.08140	1.08338	1.08135	1.08284	7983	0	8
2023.12.05	16:00:00	1.08284	1.08303	1.08013	1.08096	10028	0	8
2023.12.05	17:00:00	1.08096	1.08390	1.07987	1.08056	17080	0	8
2023.12.05	18:00:00	1.08056	1.08132	1.07820	1.07860	8779	0	8
2023.12.05	19:00:00	1.07864	1.07975	1.07857	1.07919	5865	0	8
2023.12.05	20:00:00	1.07919	1.07930	1.07780	1.07849	4709	0	8
2023.12.05	21:00:00	1.07848	1.07865	1.07810	1.07839	3955	0	8
2023.12.05	22:00:00	1.07839	1.07977	1.07817	1.07952	3147	0	8
2023.12.05	23:00:00	1.07951	1.07989	1.07934	1.07977	889	0	8
2023.12.06	00:00:00	1.07970	1.07978	1.07930	1.07968	370	0	21
2023.12.06	01:00:00	1.07968	1.07969	1.07906	1.07934	1040	0	8
2023.12.06	02:00:00	1.07933	1.07965	1.07893	1.07953	2004	0	8
2023.12.06	03:00:00	1.07953	1.07985	1.07878	1.07919	3185	0	8
2023.12.06	04:00:00	1.07919	1.07936	1.07880	1.07920	2552	0	8
2023.12.06	05:00:00	1.07920	1.07985	1.07916	1.07967	1734	0	8
2023.12.06	06:00:00	1.07968	1.07997	1.07935	1.07942	1373	0	8
2023.12.06	07:00:00	1.07942	1.08018	1.07916	1.08011	2074	0	8
2023.12.06	08:00:00	1.08010	1.08012	1.07877	1.07878	2171	0	8
2023.12.06	09:00:00	1.07878	1.07933	1.07778	1.07898	5512	0	8
2023.12.06	10:00:00	1.07900	1.07903	1.07750	1.07867	6418	0	8
2023.12.06	11:00:00	1.07866	1.07977	1.07859	1.07911	5944	0	8
2023.12.06	12:00:00	1.07911	1.07959	1.07875	1.07909	4487	0	8
2023.12.06	13:00:00	1.07909	1.07909	1.07780	1.07798	4247	0	8
2023.12.06	14:00:00	1.07798	1.07806	1.07724	1.07774	4306	0	8
2023.12.06	15:00:00	1.07774	1.07997	1.07770	1.07980	9607	0	8
2023.12.06	16:00:00	1.07979	1.08047	1.07886	1.07947	8869	0	8
2023.12.06	17:00:00	1.07945	1.08004	1.07855	1.07899	9220	0	8
2023.12.06	18:00:00	1.07899	1.08002	1.07835	1.07892	6872	0	8
2023.12.06	19:00:00	1.07892	1.07918	1.07807	1.07814	4822	0	8
2023.12.06	20:00:00	1.07813	1.07842	1.07713	1.07783	3845	0	8
2023.12.06	21:00:00	1.07782	1.07788	1.07671	1.07684	3117	0	8
2023.12.06	22:00:00	1.07684	1.07695	1.07586	1.07621	3130	0	8
2023.12.06	23:00:00	1.07620	1.07661	1.07619	1.07636	1239	0	8
2023.12.07	00:00:00	1.07636	1.07680	1.07628	1.07671	428	0	25
2023.12.07	01:00:00	1.07671	1.07679	1.07644	1.07661	823	0	8
2023.12.07	02:00:00	1.07661	1.07722	1.07655	1.07686	1696	0	8
2023.12.07	03:00:00	1.07686	1.07712	1.07641	1.07672	2793	0	8
2023.12.07	04:00:00	1.07672	1.07711	1.07620	1.07649	2214	0	8
2023.12.07	05:00:00	1.07649	1.07655	1.07593	1.07596	1880	0	8
2023.12.07	06:00:00	1.07595	1.07626	1.07579	1.07604	1879	0	8
2023.12.07	07:00:00	1.07604	1.07630	1.07569	1.07615	2360	0	8
2023.12.07	08:00:00	1.07615	1.07667	1.07585	1.07639	2919	0	8
2023.12.07	09:00:00	1.07636	1.07810	1.07550	1.07807	6279	0	8
2023.12.07	10:00:00	1.07809	1.07828	1.07717	1.07802	7586	0	8
2023.12.07	11:00:00	1.07803	1.07846	1.07718	1.07797	5722	0	8
2023.12.07	12:00:00	1.07797	1.07832	1.07639	1.07711	6215	0	8
2023.12.07	13:00:00	1.07711	1.07773	1.07635	1.07707	5199	0	8
2023.12.07	14:00:00	1.07707	1.07742	1.07593	1.07692	5222	0	8
2023.12.07	15:00:00	1.07691	1.07980	1.07603	1.07902	10047	0	8
2023.12.07	16:00:00	1.07903	1.07918	1.07702	1.07702	9734	0	8
2023.12.07	17:00:00	1.07701	1.07934	1.07669	1.07840	11106	0	8
2023.12.07	18:00:00	1.07840	1.07957	1.07839	1.07937	7729	0	8
2023.12.07	19:00:00	1.07937	1.08176	1.07890	1.08133	8245	0	8
2023.12.07	20:00:00	1.08133	1.08137	1.08026	1.08054	5210	0	8
2023.12.07	21:00:00	1.08054	1.08061	1.07981	1.07983	3446	0	8
2023.12.07	22:00:00	1.07983	1.08038	1.07952	1.07953	2844	0	8
2023.12.07	23:00:00	1.07953	1.07958	1.07904	1.07923	1497	0	8
2023.12.08	00:00:00	1.07920	1.07953	1.07887	1.07919	412	0	24
2023.12.08	01:00:00	1.07922	1.07963	1.07895	1.07897	1439	0	8
2023.12.08	02:00:00	1.07900	1.07983	1.07885	1.07960	4100	0	8
2023.12.08	03:00:00	1.07960	1.08007	1.07851	1.07881	5128	0	8
2023.12.08	04:00:00	1.07880	1.07899	1.07837	1.07895	3028	0	8
2023.12.08	05:00:00	1.07895	1.07957	1.07879	1.07919	3030	0	8
2023.12.08	06:00:00	1.07919	1.07920	1.07827	1.07829	2491	0	8
2023.12.08	07:00:00	1.07829	1.07892	1.07822	1.07838	2466	0	8
2023.12.08	08:00:00	1.07838	1.07872	1.07789	1.07796	3225	0	8
2023.12.08	09:00:00	1.07797	1.07824	1.07729	1.07790	4910	0	8
2023.12.08	10:00:00	1.07793	1.07912	1.07770	1.07892	6562	0	8
2023.12.08	11:00:00	1.07892	1.07893	1.07723	1.07768	6004	0	8
2023.12.08	12:00:00	1.07768	1.07899	1.07753	1.07837	4580	0	8
2023.12.08	13:00:00	1.07837	1.07873	1.07780	1.07827	4031	0	8
2023.12.08	14:00:00	1.07827	1.07860	1.07750	1.07773	4473	0	8
2023.12.08	15:00:00	1.07775	1.07798	1.07233	1.07469	15975	0	8
2023.12.08	16:00:00	1.07470	1.07531	1.07304	1.07474	15233	0	8
2023.12.08	17:00:00	1.07492	1.07858	1.07473	1.07682	14288	0	8
2023.12.08	18:00:00	1.07683	1.07705	1.07437	1.07447	6948	0	8
2023.12.08	19:00:00	1.07447	1.07577	1.07402	1.07560	5211	0	8
2023.12.08	20:00:00	1.07560	1.07625	1.07528	1.07571	3493	0	8
2023.12.08	21:00:00	1.07571	1.07617	1.07565	1.07585	2410	0	8
2023.12.08	22:00:00	1.07585	1.07663	1.07569	1.07637	2799	0	8
2023.12.08	23:00:00	1.07638	1.07644	1.07550	1.07560	1003	0	8
2023.12.11	00:00:00	1.07558	1.07611	1.07555	1.07611	179	0	29
2023.12.11	01:00:00	1.07612	1.07672	1.07612	1.07652	1166	0	8
2023.12.11	02:00:00	1.07653	1.07736	1.07650	1.07719	2644	0	8
2023.12.11	03:00:00	1.07720	1.07738	1.07672	1.07674	3621	0	8
2023.12.11	04:00:00	1.07674	1.07680	1.07641	1.07659	2360	0	8
2023.12.11	05:00:00	1.07659	1.07679	1.07634	1.07649	1343	0	8
2023.12.11	06:00:00	1.07649	1.07649	1.07608	1.07630	1317	0	8
2023.12.11	07:00:00	1.07630	1.07682	1.07620	1.07680	1196	0	8
2023.12.11	08:00:00	1.07680	1.07708	1.07665	1.07695	1692	0	8
2023.12.11	09:00:00	1.07695	1.07695	1.07530	1.07556	4680	0	8
2023.12.11	10:00:00	1.07556	1.07707	1.07512	1.07650	5523	0	8
2023.12.11	11:00:00	1.07651	1.07680	1.07573	1.07669	4404	0	8
2023.12.11	12:00:00	1.07669	1.07790	1.07667	1.07734	4305	0	8
2023.12.11	13:00:00	1.07732	1.07781	1.07635	1.07682	3836	0	8
2023.12.11	14:00:00	1.07682	1.07705	1.07554	1.07611	3668	0	8
2023.12.11	15:00:00	1.07610	1.07667	1.07523	1.07636	5568	0	8
2023.12.11	16:00:00	1.07636	1.07638	1.07439	1.07531	7119	0	8
2023.12.11	17:00:00	1.07531	1.07600	1.07416	1.07442	6964	0	8
2023.12.11	18:00:00	1.07440	1.07496	1.07415	1.07458	5191	0	8
2023.12.11	19:00:00	1.07458	1.07550	1.07432	1.07440	3668	0	8
2023.12.11	20:00:00	1.07439	1.07652	1.07424	1.07634	4536	0	8
2023.12.11	21:00:00	1.07634	1.07697	1.07607	1.07612	3160	0	8
2023.12.11	22:00:00	1.07611	1.07650	1.07606	1.07647	2301	0	8
2023.12.11	23:00:00	1.07647	1.07650	1.07633	1.07637	1615	0	8
2023.12.12	00:00:00	1.07629	1.07639	1.07552	1.07636	226	0	21
2023.12.12	01:00:00	1.07637	1.07655	1.07631	1.07653	573	0	8
2023.12.12	02:00:00	1.07654	1.07660	1.07630	1.07649	1653	0	8
2023.12.12	03:00:00	1.07649	1.07697	1.07641	1.07647	2159	0	8
2023.12.12	04:00:00	1.07647	1.07704	1.07614	1.07617	1899	0	8
2023.12.12	05:00:00	1.07616	1.07692	1.07611	1.07681	1556	0	8
2023.12.12	06:00:00	1.07682	1.07694	1.07642	1.07651	1079	0	8
2023.12.12	07:00:00	1.07651	1.07709	1.07651	1.07690	1781	0	8
2023.12.12	08:00:00	1.07690	1.07798	1.07685	1.07793	1891	0	8
2023.12.12	09:00:00	1.07793	1.07832	1.07738	1.07778	4238	0	8
2023.12.12	10:00:00	1.07776	1.07921	1.07731	1.07852	5332	0	8
2023.12.12	11:00:00	1.07852	1.07976	1.07805	1.07935	4493	0	8
2023.12.12	12:00:00	1.07935	1.08073	1.07926	1.08011	4143	0	8
2023.12.12	13:00:00	1.08011	1.08016	1.07920	1.07965	3258	0	8
2023.12.12	14:00:00	1.07965	1.08058	1.07956	1.07980	3390	0	8
2023.12.12	15:00:00	1.07980	1.08275	1.07734	1.07766	14115	0	8
2023.12.12	16:00:00	1.07764	1.08002	1.07671	1.07743	12370	0	8
2023.12.12	17:00:00	1.07743	1.07899	1.07692	1.07842	8642	0	8
2023.12.12	18:00:00	1.07842	1.07933	1.07811	1.07887	6087	0	8
2023.12.12	19:00:00	1.07889	1.07956	1.07839	1.07881	4409	0	8
2023.12.12	20:00:00	1.07881	1.07986	1.07866	1.07930	5648	0	8
2023.12.12	21:00:00	1.07930	1.07937	1.07875	1.07901	2534	0	8
2023.12.12	22:00:00	1.07901	1.07985	1.07892	1.07973	2885	0	8
2023.12.12	23:00:00	1.07973	1.07991	1.07934	1.07939	1595	0	8
2023.12.13	00:00:00	1.07930	1.07957	1.07886	1.07952	276	0	21
2023.12.13	01:00:00	1.07955	1.07992	1.07950	1.07983	601	0	8
2023.12.13	02:00:00	1.07983	1.07997	1.07912	1.07939	1878	0	8
2023.12.13	03:00:00	1.07938	1.07961	1.07913	1.07934	2027	0	8
2023.12.13	04:00:00	1.07934	1.07939	1.07841	1.07874	2268	0	8
2023.12.13	05:00:00	1.07873	1.07885	1.07845	1.07873	1227	0	8
2023.12.13	06:00:00	1.07870	1.07896	1.07857	1.07860	1088	0	8
2023.12.13	07:00:00	1.07860	1.07911	1.07860	1.07899	1363	0	8
2023.12.13	08:00:00	1.07900	1.07922	1.07809	1.07837	2306	0	8
2023.12.13	09:00:00	1.07837	1.07890	1.07802	1.07851	4562	0	8
2023.12.13	10:00:00	1.07852	1.07927	1.07827	1.07893	5152	0	8
2023.12.13	11:00:00	1.07894	1.07919	1.07807	1.07873	4599	0	8
2023.12.13	12:00:00	1.07873	1.07874	1.07731	1.07779	4264	0	8
2023.12.13	13:00:00	1.07778	1.07849	1.07736	1.07838	3624	0	8
2023.12.13	14:00:00	1.07838	1.07896	1.07808	1.07817	3503	0	8
2023.12.13	15:00:00	1.07818	1.08037	1.07818	1.08005	7736	0	7
2023.12.13	16:00:00	1.08004	1.08094	1.07824	1.07909	8712	0	4
2023.12.13	17:00:00	1.07910	1.07956	1.07842	1.07945	6751	0	1
2023.12.13	18:00:00	1.07946	1.07967	1.07856	1.07936	3940	0	4
2023.12.13	19:00:00	1.07847	1.07877	1.07829	1.07840	887	0	8
2023.12.13	20:00:00	1.07840	1.07896	1.07800	1.07862	3494	0	8
2023.12.13	21:00:00	1.07838	1.08916	1.07833	1.08878	22201	0	8
2023.12.13	22:00:00	1.08878	1.08965	1.08648	1.08812	13820	0	8
2023.12.13	23:00:00	1.08812	1.08841	1.08730	1.08745	3213	0	8
2023.12.14	00:00:00	1.08738	1.08819	1.08716	1.08750	649	0	21
2023.12.14	01:00:00	1.08754	1.08848	1.08751	1.08828	1831	0	8
2023.12.14	02:00:00	1.08828	1.08951	1.08791	1.08933	3899	0	8
2023.12.14	03:00:00	1.08931	1.08982	1.08854	1.08965	4407	0	8
2023.12.14	04:00:00	1.08964	1.09050	1.08930	1.09044	3648	0	8
2023.12.14	05:00:00	1.09043	1.09153	1.09043	1.09059	3715	0	8
2023.12.14	06:00:00	1.09058	1.09095	1.08991	1.08994	2908	0	8
2023.12.14	07:00:00	1.08994	1.08999	1.08930	1.08941	2928	0	8
2023.12.14	08:00:00	1.08941	1.09031	1.08941	1.09014	3472	0	8
2023.12.14	09:00:00	1.09014	1.09080	1.08809	1.08810	7685	0	8
2023.12.14	10:00:00	1.08810	1.09045	1.08798	1.09014	7910	0	8
2023.12.14	11:00:00	1.09013	1.09125	1.08995	1.09040	6986	0	8
2023.12.14	12:00:00	1.09040	1.09142	1.08981	1.09132	5732	0	8
2023.12.14	13:00:00	1.09132	1.09319	1.09130	1.09295	5657	0	8
2023.12.14	14:00:00	1.09294	1.09397	1.09230	1.09237	7403	0	8
2023.12.14	15:00:00	1.09237	1.09515	1.09052	1.09437	17431	0	8
2023.12.14	16:00:00	1.09432	1.09924	1.09358	1.09908	16548	0	8
2023.12.14	17:00:00	1.09910	1.09972	1.09680	1.09935	13276	0	8
2023.12.14	18:00:00	1.09935	1.10031	1.09903	1.09962	9513	0	8
2023.12.14	19:00:00	1.09962	1.10091	1.09890	1.10049	6876	0	8
2023.12.14	20:00:00	1.10049	1.10059	1.09821	1.09826	5929	0	8
2023.12.14	21:00:00	1.09827	1.09952	1.09794	1.09921	4973	0	8
2023.12.14	22:00:00	1.09921	1.09969	1.09880	1.09928	4034	0	8
2023.12.14	23:00:00	1.09928	1.09936	1.09881	1.09909	1799	0	8
2023.12.15	00:00:00	1.09914	1.09931	1.09874	1.09907	454	0	23
2023.12.15	01:00:00	1.09905	1.09964	1.09893	1.09933	1770	0	8
2023.12.15	02:00:00	1.09934	1.09943	1.09768	1.09830	3211	0	8
2023.12.15	03:00:00	1.09831	1.09895	1.09816	1.09845	3578	0	8
2023.12.15	04:00:00	1.09844	1.09986	1.09844	1.09973	2839	0	8
2023.12.15	05:00:00	1.09973	1.10006	1.09935	1.09989	2096	0	8
2023.12.15	06:00:00	1.09990	1.10037	1.09966	1.09979	2002	0	8
2023.12.15	07:00:00	1.09979	1.09982	1.09837	1.09843	2767	0	8
2023.12.15	08:00:00	1.09842	1.09872	1.09809	1.09864	665	0	8
